image_path,xmin,ymin,xmax,ymax,bird_px,box_px,box_measured,img_w,img_h,label,species_resolved,frame,legend_row,class_name,species,category,match_score,candidates,candidate_scores,x_orig,y_orig,shot_x,shot_y,in_bounds,assigned,exported,box_provisional,align_model,align_reproj_err,band,year,colony
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1291.58,111.13,1314.58,134.13,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.803,1,0.803,1303.08,122.63,334.0,73.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1295.58,115.14,1318.58,138.14,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.762,1,0.762,1307.08,126.64,335.0,74.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1472.09,101.16,1495.09,124.16,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.763,0,0.763,1483.59,112.66,379.12,70.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,951.56,105.09,974.56,128.09,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.553,0,0.553,963.06,116.59,249.0,71.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,920.35,129.49,943.35,152.49,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.712,0,0.712,931.85,140.99,241.2,77.6,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,875.05,170.58,898.05,193.58,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.752,0,0.752,886.55,182.08,229.88,87.88,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,875.54,185.08,898.54,208.08,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.631,0,0.631,887.04,196.58,230.0,91.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1191.06,186.63,1214.06,209.63,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.6,0,0.6,1202.56,198.13,308.88,91.88,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1499.58,223.17,1522.58,246.17,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.775,0,0.775,1511.08,234.67,386.0,101.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1503.58,227.17,1526.58,250.17,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.776,0,0.776,1515.08,238.67,387.0,102.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1507.58,235.17,1530.58,258.17,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.64,0,0.64,1519.08,246.67,388.0,104.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1563.58,245.18,1586.58,268.18,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.473,0,0.473,1575.08,256.68,402.0,106.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1030.12,259.68,1053.12,282.68,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.755,0,0.755,1041.62,271.18,268.64,110.14,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1208.02,289.96,1231.02,312.96,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.655,0,0.655,1219.52,301.46,313.12,117.71,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,914.2,300.65,937.2,323.65,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.842,0,0.842,925.7,312.15,239.67,120.39,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,548.26,324.3,571.26,347.3,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.844,1|0,0.844|0.682,559.76,335.8,148.19,126.31,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1435.56,323.17,1458.56,346.17,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.721,0,0.721,1447.06,334.67,370.0,126.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1256.61,351.41,1279.61,374.41,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.646,0,0.646,1268.11,362.91,325.27,133.07,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1624.73,361.69,1647.73,384.69,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.808,0,0.808,1636.23,373.19,417.29,135.62,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1498.99,365.46,1521.99,388.46,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.829,0,0.829,1510.49,376.96,385.86,136.57,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,525.5,371.05,548.5,394.05,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.529,0,0.529,537.0,382.55,142.5,138.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1587.56,367.19,1610.56,390.19,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.6,1|0,0.652|0.6,1599.06,378.69,408.0,137.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,971.52,375.11,994.52,398.11,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.515,0,0.515,983.02,386.61,254.0,139.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1536.36,385.58,1559.36,408.58,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.796,0,0.796,1547.86,397.08,395.2,141.6,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1493.55,439.18,1516.55,462.18,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.695,1,0.695,1505.05,450.68,384.5,155.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1495.55,459.18,1518.55,482.18,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.757,1|0,0.757|0.464,1507.05,470.68,385.0,160.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1436.64,438.08,1459.64,461.08,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.582,0,0.582,1448.14,449.58,370.27,154.73,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2905.64,433.37,2928.64,456.37,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.854,0,0.854,2917.14,444.87,737.5,153.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,3067.03,455.39,3090.03,478.39,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.489,0,0.489,3078.53,466.89,777.85,159.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,705.96,460.92,728.96,483.92,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.595,0,0.595,717.46,472.42,187.62,160.46,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,929.51,461.11,952.51,484.11,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.61,0,0.61,941.01,472.61,243.5,160.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1434.62,465.64,1457.62,488.64,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.766,0,0.766,1446.12,477.14,369.77,161.62,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,679.49,487.08,702.49,510.08,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.757,1,0.757,690.99,498.58,181.0,167.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,683.49,491.08,706.49,514.08,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.579,694.99,502.58,182.0,168.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1760.36,489.22,1783.36,512.22,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.751,0,0.751,1771.86,500.72,451.2,167.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1580.64,508.29,1603.64,531.29,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.564,0,0.564,1592.14,519.79,406.27,172.27,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,951.06,513.34,974.06,536.34,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.506,0,0.506,962.56,524.84,248.89,173.56,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1047.51,527.13,1070.51,550.13,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.46,1059.01,538.63,273.0,177.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1051.51,531.13,1074.51,554.13,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.516,1063.01,542.63,274.0,178.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1063.51,547.13,1086.51,570.13,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.645,1075.01,558.63,277.0,182.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,830.64,522.53,853.64,545.53,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.723,0,0.723,842.14,534.03,218.79,175.86,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1469.53,527.18,1492.53,550.18,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.53,1481.03,538.68,378.5,177.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1479.53,535.19,1502.53,558.19,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.774,1,0.774,1491.03,546.69,381.0,179.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1103.91,535.14,1126.91,558.14,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.684,0,0.684,1115.41,546.64,287.1,179.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2679.61,531.35,2702.61,554.35,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.589,0,0.589,2691.11,542.85,681.0,178.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2663.61,539.34,2686.61,562.34,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.531,0,0.531,2675.11,550.84,677.0,180.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,3081.71,544.84,3104.71,567.84,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.722,0,0.722,3093.21,556.34,781.52,181.36,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1792.05,543.73,1815.05,566.73,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.552,0,0.552,1803.55,555.23,459.12,181.12,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1809.55,547.23,1832.55,570.23,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.59,0|1,0.59|0.569,1821.05,558.73,463.5,182.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,3127.63,571.41,3150.63,594.41,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.718,1,0.718,3139.13,582.91,793.0,188.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,3123.63,587.41,3146.63,610.41,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.741,1,0.741,3135.13,598.91,792.0,192.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1808.55,567.57,1831.55,590.57,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.594,0,0.594,1820.05,579.07,463.25,187.08,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1227.22,583.75,1250.22,606.75,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.661,0,0.661,1238.72,595.25,317.93,191.15,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1667.36,579.58,1690.36,602.58,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.388,0,0.388,1678.86,591.08,427.95,190.09,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2148.24,579.94,2171.24,602.94,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.782,0|1,0.782|0.74,2159.74,591.44,548.17,190.17,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,711.48,591.09,734.48,614.09,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.625,0,0.625,722.98,602.59,189.0,193.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,719.48,601.09,742.48,624.09,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.734,0,0.734,730.98,612.59,191.0,195.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,711.48,607.09,734.48,630.09,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.595,0,0.595,722.98,618.59,189.0,197.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,938.85,589.52,961.85,612.52,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.655,0,0.655,950.35,601.02,245.84,192.6,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1696.87,587.41,1719.87,610.41,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.698,0,0.698,1708.37,598.91,435.33,192.05,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2330.78,596.5,2353.78,619.5,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.554,0,0.554,2342.28,608.0,593.8,194.3,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1549.53,597.2,1572.53,620.2,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.811,0,0.811,1561.03,608.7,398.5,194.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2443.58,619.32,2466.58,642.32,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1|0,0.514|0.226,2455.08,630.82,622.0,200.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2475.58,633.33,2498.58,656.33,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.705,1|0,0.705|0.687,2487.08,644.83,630.0,203.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1543.53,609.2,1566.53,632.2,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.61,0,0.61,1555.03,620.7,397.0,197.5,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1847.55,619.24,1870.55,642.24,18.03,23.0,True,3504,2336,LAGU bird,True,18May11Camera2-Card5-0027,1.0,LAGU bird,LAGU,bird,0.779,1,0.779,1859.05,630.74,473.0,200.0,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1851.55,623.24,1874.55,646.24,18.03,23.0,True,3504,2336,Bird,False,18May11Camera2-Card5-0027,,,,,,1,0.607,1863.05,634.74,474.0,201.0,True,False,False,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1633.18,622.74,1656.18,645.74,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.77,0,0.77,1644.68,634.24,419.41,200.88,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,1482.38,628.62,1505.38,651.62,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.799,0,0.799,1493.88,640.12,381.71,202.36,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
high_resolution_photos/2011/Biloxi South/Biloxi South 5 A/18May11Camera2-Card5-0027.jpg,2099.06,626.77,2122.06,649.77,18.03,23.0,True,3504,2336,LAGU site,True,18May11Camera2-Card5-0027,0.0,LAGU site,LAGU,site,0.527,1|0,0.551|0.527,2110.56,638.27,535.88,201.88,True,True,True,True,similarity,0.702,dense,2011,Biloxi South 5 A
